timestamp,equity,cash
2019-01-01,10000.0,10000.0
2019-01-02,10000.0,10000.0
2019-01-03,10000.0,10000.0
2019-01-04,10000.0,10000.0
2019-01-05,10000.0,10000.0
2019-01-06,10000.0,10000.0
2019-01-07,10000.0,10000.0
2019-01-08,10000.0,10000.0
2019-01-09,10000.0,10000.0
2019-01-10,10000.0,10000.0
2019-01-11,10000.0,10000.0
2019-01-12,10000.0,10000.0
2019-01-13,10000.0,10000.0
2019-01-14,10000.0,10000.0
2019-01-15,10000.0,10000.0
2019-01-16,10000.0,10000.0
2019-01-17,10000.0,10000.0
2019-01-18,10000.0,10000.0
2019-01-19,10000.0,10000.0
2019-01-20,10000.0,10000.0
2019-01-21,10000.0,10000.0
2019-01-22,10000.0,10000.0
2019-01-23,10000.0,10000.0
2019-01-24,10000.0,10000.0
2019-01-25,10000.0,10000.0
2019-01-26,10000.0,10000.0
2019-01-27,10000.0,10000.0
2019-01-28,10000.0,10000.0
2019-01-29,10000.0,10000.0
2019-01-30,10000.0,10000.0
2019-01-31,10000.0,10000.0
2019-02-01,10000.0,10000.0
2019-02-02,10000.0,10000.0
2019-02-03,10000.0,10000.0
2019-02-04,10000.0,10000.0
2019-02-05,10000.0,10000.0
2019-02-06,10000.0,10000.0
2019-02-07,10000.0,10000.0
2019-02-08,10000.0,10000.0
2019-02-09,10000.0,10000.0
2019-02-10,10000.0,10000.0
2019-02-11,10000.0,10000.0
2019-02-12,10000.0,10000.0
2019-02-13,10000.0,10000.0
2019-02-14,10000.0,10000.0
2019-02-15,10000.0,10000.0
2019-02-16,10000.0,10000.0
2019-02-17,10000.0,10000.0
2019-02-18,10000.0,10000.0
2019-02-19,10000.0,10000.0
2019-02-20,10000.0,10000.0
2019-02-21,10000.0,10000.0
2019-02-22,10000.0,10000.0
2019-02-23,10000.0,10000.0
2019-02-24,10000.0,10000.0
2019-02-25,10000.0,10000.0
2019-02-26,10000.0,10000.0
2019-02-27,10000.0,10000.0
2019-02-28,10000.0,10000.0
2019-03-01,10000.0,10000.0
2019-03-02,10000.0,10000.0
2019-03-03,10000.0,10000.0
2019-03-04,10000.0,10000.0
2019-03-05,10000.0,10000.0
2019-03-06,10000.0,10000.0
2019-03-07,10000.0,10000.0
2019-03-08,10000.0,10000.0
2019-03-09,10000.0,10000.0
2019-03-10,10000.0,10000.0
2019-03-11,10000.0,10000.0
2019-03-12,9997.3443576409,7341.701998542021
2019-03-13,9967.471025521354,9967.471025521354
2019-03-14,9964.832188314254,7325.994981213784
2019-03-15,10060.726386189155,7325.994981213784
2019-03-16,10082.349273611348,7325.994981213784
2019-03-17,10132.242072064488,7325.994981213784
2019-03-18,10175.459792100468,7325.994981213784
2019-03-19,10209.782856842125,7325.994981213784
2019-03-20,10225.761400850077,7325.994981213784
2019-03-21,10285.479305763452,7325.994981213784
2019-03-22,10271.102905685457,7325.994981213784
2019-03-23,10298.669439271789,7325.994981213784
2019-03-24,10312.55845114627,7325.994981213784
2019-03-25,10339.372578079056,7325.994981213784
2019-03-26,10393.16571318048,7325.994981213784
2019-03-27,10422.140875832085,7325.994981213784
2019-03-28,10442.56072117349,7325.994981213784
2019-03-29,10386.510581602157,7325.994981213784
2019-03-30,10414.879000079542,7325.994981213784
2019-03-31,10400.776195699624,7325.994981213784
2019-04-01,10401.755990018099,7325.994981213784
2019-04-02,10383.021733760204,7325.994981213784
2019-04-03,10371.306934047072,7325.994981213784
2019-04-04,10404.831036787256,7325.994981213784
2019-04-05,10406.626062905994,7325.994981213784
2019-04-06,10430.95917619025,4355.546939165446
