timestamp,symbol,regime,strategy,current_qty
2025-04-24,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-24,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-04-25,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-25,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-04-26,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-26,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-04-27,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-27,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-04-28,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-28,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-04-29,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-29,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-04-30,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-04-30,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-01,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-01,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-02,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-02,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-03,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-03,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-04,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-04,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-05,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-05,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-06,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-06,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-07,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-07,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-08,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-08,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-09,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-09,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-10,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-10,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-11,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-11,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-12,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-12,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-13,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-13,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-14,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-14,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-15,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-15,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-16,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-16,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-17,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-17,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-18,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-18,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-19,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-19,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-20,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-20,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-21,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-21,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-22,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-22,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-23,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-23,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-24,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-24,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-25,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-25,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-26,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-26,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-27,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-27,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-28,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-28,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-29,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-29,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-30,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-30,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-05-31,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-05-31,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-01,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-01,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-02,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-02,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-03,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-03,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-04,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-04,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-05,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-05,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-06,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-06,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-07,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-07,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-08,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-08,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-09,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-09,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-10,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-10,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-11,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-11,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-12,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-12,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-13,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-13,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-14,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-14,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-15,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-15,ETH-USDT,VOLATILE,TrendBreakout,0.05760333299302077
2025-06-16,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-16,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-17,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-17,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-18,BTC-USDT,VOLATILE,TrendBreakout,0.013261751916719466
2025-06-18,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-19,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-19,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-20,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-20,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-21,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-21,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-22,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-22,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-23,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-23,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-24,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-24,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-25,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-25,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-26,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-26,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-27,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-27,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-28,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-28,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-29,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-29,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-06-30,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-06-30,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-07-01,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-07-01,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-07-02,BTC-USDT,SIDEWAYS,SWITCH_COOLDOWN,0.0
2025-07-02,ETH-USDT,VOLATILE,TrendBreakout,0.0
2025-07-03,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-07-03,ETH-USDT,TREND_DOWN,SWITCH_COOLDOWN,0.0
2025-07-04,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-07-04,ETH-USDT,TREND_DOWN,COOLDOWN,0.0
2025-07-05,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-07-05,ETH-USDT,TREND_DOWN,COOLDOWN,0.0
2025-07-06,BTC-USDT,TREND_DOWN,SWITCH_COOLDOWN,0.0
2025-07-06,ETH-USDT,TREND_DOWN,COOLDOWN,0.0
2025-07-07,BTC-USDT,TREND_DOWN,COOLDOWN,0.0
2025-07-07,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-08,BTC-USDT,TREND_DOWN,COOLDOWN,0.0
2025-07-08,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-09,BTC-USDT,TREND_DOWN,COOLDOWN,0.0
2025-07-09,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-10,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-10,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-11,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-11,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-12,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-12,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-13,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-13,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-14,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-14,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-15,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-15,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-16,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-16,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-17,BTC-USDT,TREND_DOWN,TrendDown,-0.013424087134744718
2025-07-17,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-18,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-18,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-19,BTC-USDT,TREND_DOWN,TrendDown,-0.013105060391853461
2025-07-19,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-20,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-20,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-21,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-07-21,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-22,BTC-USDT,TREND_UP,SWITCH_COOLDOWN,0.0
2025-07-22,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-23,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-07-23,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-24,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-07-24,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-25,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-07-25,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-26,BTC-USDT,TREND_UP,TrendUp,0.0
2025-07-26,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-27,BTC-USDT,TREND_UP,TrendUp,0.0
2025-07-27,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-28,BTC-USDT,TREND_UP,TrendUp,0.0
2025-07-28,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-29,BTC-USDT,TREND_UP,TrendUp,0.0
2025-07-29,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-30,BTC-USDT,TREND_UP,TrendUp,0.0
2025-07-30,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-07-31,BTC-USDT,TREND_UP,TrendUp,0.0
2025-07-31,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-08-01,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-01,ETH-USDT,TREND_DOWN,TrendDown,-0.06168874392209638
2025-08-02,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-02,ETH-USDT,TREND_DOWN,TrendDown,-0.06168874392209638
2025-08-03,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-03,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-08-04,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-04,ETH-USDT,SIDEWAYS,SWITCH_COOLDOWN,0.0
2025-08-05,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-05,ETH-USDT,SIDEWAYS,COOLDOWN,0.0
2025-08-06,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-06,ETH-USDT,SIDEWAYS,COOLDOWN,0.0
2025-08-07,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-07,ETH-USDT,SIDEWAYS,COOLDOWN,0.0
2025-08-08,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-08,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-09,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-09,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-10,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-10,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-11,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-11,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-12,BTC-USDT,VOLATILE,SWITCH_COOLDOWN,0.0
2025-08-12,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-13,BTC-USDT,VOLATILE,COOLDOWN,0.0
2025-08-13,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-14,BTC-USDT,VOLATILE,COOLDOWN,0.0
2025-08-14,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-15,BTC-USDT,VOLATILE,COOLDOWN,0.0
2025-08-15,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-08-16,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-08-16,ETH-USDT,TREND_UP,SWITCH_COOLDOWN,0.0
2025-08-17,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-08-17,ETH-USDT,TREND_UP,COOLDOWN,0.0
2025-08-18,BTC-USDT,TREND_UP,SWITCH_COOLDOWN,0.0
2025-08-18,ETH-USDT,TREND_UP,COOLDOWN,0.0
2025-08-19,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-08-19,ETH-USDT,TREND_UP,COOLDOWN,0.0
2025-08-20,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-08-20,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-21,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-08-21,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-22,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-22,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-23,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-23,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-24,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-24,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-25,BTC-USDT,TREND_UP,TrendUp,0.0
2025-08-25,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-26,BTC-USDT,TREND_DOWN,SWITCH_COOLDOWN,0.0
2025-08-26,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-27,BTC-USDT,TREND_DOWN,COOLDOWN,0.0
2025-08-27,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-28,BTC-USDT,TREND_DOWN,COOLDOWN,0.0
2025-08-28,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-29,BTC-USDT,TREND_DOWN,COOLDOWN,0.0
2025-08-29,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-30,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-08-30,ETH-USDT,TREND_UP,TrendUp,0.0
2025-08-31,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-08-31,ETH-USDT,TREND_UP,TrendUp,0.0
2025-09-01,BTC-USDT,TREND_DOWN,TrendDown,0.0
2025-09-01,ETH-USDT,TREND_UP,TrendUp,0.0
2025-09-02,BTC-USDT,SIDEWAYS,SWITCH_COOLDOWN,0.0
2025-09-02,ETH-USDT,TREND_UP,TrendUp,0.0
2025-09-03,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-09-03,ETH-USDT,TREND_UP,TrendUp,0.0
2025-09-04,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-09-04,ETH-USDT,TREND_UP,TrendUp,0.0
2025-09-05,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-09-05,ETH-USDT,TREND_UP,TrendUp,0.055175832773484215
2025-09-06,BTC-USDT,TREND_UP,SWITCH_COOLDOWN,0.0
2025-09-06,ETH-USDT,TREND_UP,TrendUp,0.0
2025-09-07,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-09-07,ETH-USDT,SIDEWAYS,SWITCH_COOLDOWN,0.0
2025-09-08,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-09-08,ETH-USDT,SIDEWAYS,COOLDOWN,0.0
2025-09-09,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-09-09,ETH-USDT,SIDEWAYS,COOLDOWN,0.0
2025-09-10,BTC-USDT,TREND_UP,TrendUp,0.0
2025-09-10,ETH-USDT,SIDEWAYS,COOLDOWN,0.0
2025-09-11,BTC-USDT,TREND_UP,TrendUp,0.0
2025-09-11,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0546239423929961
2025-09-12,BTC-USDT,TREND_UP,TrendUp,0.0
2025-09-12,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0546239423929961
2025-09-13,BTC-USDT,TREND_UP,TrendUp,0.0
2025-09-13,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0546239423929961
2025-09-14,BTC-USDT,VOLATILE,SWITCH_COOLDOWN,0.0
2025-09-14,ETH-USDT,SIDEWAYS,RangeMeanReversion,0.0546239423929961
2025-09-15,BTC-USDT,VOLATILE,COOLDOWN,0.0
2025-09-15,ETH-USDT,TREND_DOWN,SWITCH_COOLDOWN,0.0
2025-09-16,BTC-USDT,VOLATILE,COOLDOWN,0.0
2025-09-16,ETH-USDT,TREND_DOWN,COOLDOWN,0.0
2025-09-17,BTC-USDT,VOLATILE,COOLDOWN,0.0
2025-09-17,ETH-USDT,TREND_DOWN,COOLDOWN,0.0
2025-09-18,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-18,ETH-USDT,TREND_DOWN,COOLDOWN,0.0
2025-09-19,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-19,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-20,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-20,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-21,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-21,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-22,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-22,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-23,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-23,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-24,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-24,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-25,BTC-USDT,VOLATILE,TrendBreakout,0.0
2025-09-25,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-26,BTC-USDT,TREND_UP,SWITCH_COOLDOWN,0.0
2025-09-26,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-27,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-09-27,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-28,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-09-28,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-29,BTC-USDT,TREND_UP,COOLDOWN,0.0
2025-09-29,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-09-30,BTC-USDT,TREND_UP,TrendUp,0.0
2025-09-30,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-01,BTC-USDT,TREND_UP,TrendUp,0.0
2025-10-01,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-02,BTC-USDT,TREND_UP,TrendUp,0.0
2025-10-02,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-03,BTC-USDT,TREND_UP,TrendUp,0.0
2025-10-03,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-04,BTC-USDT,SIDEWAYS,SWITCH_COOLDOWN,0.0
2025-10-04,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-05,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-10-05,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-06,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-10-06,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-07,BTC-USDT,SIDEWAYS,COOLDOWN,0.0
2025-10-07,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-08,BTC-USDT,SIDEWAYS,RangeMeanReversion,0.0
2025-10-08,ETH-USDT,TREND_DOWN,TrendDown,0.0
2025-10-09,BTC-USDT,TREND_DOWN,SWITCH_COOLDOWN,0.0
