timestamp,symbol,regime,strategy,current_qty
2021-01-01,SOL-USDT,TREND_DOWN,TrendDown,0.0
2021-01-01,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-02,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-02,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-02,SOL-USDT,TREND_DOWN,TrendDown,0.0
2021-01-02,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-03,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-03,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-03,SOL-USDT,TREND_DOWN,TrendDown,0.0
2021-01-03,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-04,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-04,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-04,SOL-USDT,TREND_DOWN,TrendDown,0.0
2021-01-04,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-05,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-05,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-05,SOL-USDT,TREND_UP,SWITCH_COOLDOWN,0.0
2021-01-05,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-06,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-06,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-06,SOL-USDT,TREND_UP,COOLDOWN,0.0
2021-01-06,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-07,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-07,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-07,SOL-USDT,TREND_UP,COOLDOWN,0.0
2021-01-07,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-08,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-08,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-08,SOL-USDT,TREND_UP,COOLDOWN,0.0
2021-01-08,BNB-USDT,TREND_UP,TrendUp,0.0
2021-01-09,BTC-USDT,TREND_UP,TrendUp,0.05310026844789586
2021-01-09,ETH-USDT,TREND_UP,TrendUp,0.0
2021-01-09,SOL-USDT,TREND_UP,TrendUp,0.0
2021-01-09,BNB-USDT,TREND_UP,TrendUp,0.0
