timestamp,equity,cash
2022-01-01,10000.0,10000.0
2022-01-02,10000.0,10000.0
2022-01-03,10000.0,10000.0
2022-01-04,10000.0,10000.0
2022-01-05,10000.0,10000.0
2022-01-06,10000.0,10000.0
2022-01-07,10000.0,10000.0
2022-01-08,10000.0,10000.0
2022-01-09,10000.0,10000.0
2022-01-10,10000.0,10000.0
2022-01-11,10000.0,10000.0
2022-01-12,10000.0,10000.0
2022-01-13,10000.0,10000.0
2022-01-14,10000.0,10000.0
2022-01-15,10000.0,10000.0
2022-01-16,10000.0,10000.0
2022-01-17,10000.0,10000.0
2022-01-18,10000.0,10000.0
2022-01-19,10000.0,10000.0
2022-01-20,10000.0,10000.0
2022-01-21,10000.0,10000.0
2022-01-22,10000.0,10000.0
2022-01-23,10000.0,10000.0
2022-01-24,10000.0,10000.0
2022-01-25,10000.0,10000.0
2022-01-26,10000.0,10000.0
2022-01-27,10000.0,10000.0
2022-01-28,10000.0,10000.0
2022-01-29,10000.0,10000.0
2022-01-30,10000.0,10000.0
2022-01-31,10000.0,10000.0
2022-02-01,10000.0,10000.0
2022-02-02,10000.0,10000.0
2022-02-03,10000.0,10000.0
2022-02-04,10000.0,10000.0
2022-02-05,10000.0,10000.0
2022-02-06,10000.0,10000.0
2022-02-07,10000.0,10000.0
2022-02-08,10000.0,10000.0
2022-02-09,10000.0,10000.0
2022-02-10,10000.0,10000.0
2022-02-11,10000.0,10000.0
2022-02-12,10000.0,10000.0
2022-02-13,10000.0,10000.0
2022-02-14,10000.0,10000.0
2022-02-15,10000.0,10000.0
2022-02-16,10000.0,10000.0
2022-02-17,10000.0,10000.0
2022-02-18,10000.0,10000.0
2022-02-19,10000.0,10000.0
2022-02-20,10000.0,10000.0
2022-02-21,10000.0,10000.0
2022-02-22,10000.0,10000.0
2022-02-23,10000.0,10000.0
2022-02-24,10000.0,10000.0
2022-02-25,10000.0,10000.0
2022-02-26,10000.0,10000.0
2022-02-27,10000.0,10000.0
2022-02-28,10000.0,10000.0
2022-03-01,10000.0,10000.0
2022-03-02,10000.0,10000.0
2022-03-03,10000.0,10000.0
2022-03-04,10000.0,10000.0
2022-03-05,10000.0,10000.0
2022-03-06,10000.0,10000.0
2022-03-07,10000.0,10000.0
2022-03-08,10000.0,10000.0
2022-03-09,10000.0,10000.0
2022-03-10,10000.0,10000.0
2022-03-11,10000.0,10000.0
2022-03-12,10000.0,10000.0
2022-03-13,10000.0,10000.0
2022-03-14,10000.0,10000.0
2022-03-15,10000.0,10000.0
2022-03-16,10000.0,10000.0
2022-03-17,10000.0,10000.0
2022-03-18,10000.0,10000.0
2022-03-19,10000.0,10000.0
2022-03-20,10000.0,10000.0
2022-03-21,10000.0,10000.0
2022-03-22,10000.0,10000.0
2022-03-23,10000.0,10000.0
2022-03-24,10000.0,10000.0
2022-03-25,10000.0,10000.0
2022-03-26,10000.0,10000.0
2022-03-27,10000.0,10000.0
2022-03-28,10000.0,10000.0
2022-03-29,10000.0,10000.0
2022-03-30,10000.0,10000.0
2022-03-31,10000.0,10000.0
2022-04-01,10000.0,10000.0
2022-04-02,10000.0,10000.0
2022-04-03,10000.0,10000.0
2022-04-04,10000.0,10000.0
2022-04-05,10000.0,10000.0
2022-04-06,10000.0,10000.0
2022-04-07,10000.0,10000.0
2022-04-08,10000.0,10000.0
2022-04-09,10000.0,10000.0
2022-04-10,10000.0,10000.0
2022-04-11,10000.0,10000.0
2022-04-12,10000.0,10000.0
2022-04-13,10000.0,10000.0
2022-04-14,9997.48718647395,7484.673660424068
2022-04-15,10027.437310395082,7484.673660424068
2022-04-16,10061.846730430505,7484.673660424068
2022-04-17,10070.148011589474,7484.673660424068
2022-04-18,10057.35294203687,7484.673660424068
