timestamp,equity,cash
2023-05-15,100000.0,100000.0
2023-05-16,100000.0,100000.0
2023-05-17,100000.0,100000.0
2023-05-18,100000.0,100000.0
2023-05-19,100000.0,100000.0
2023-05-20,100000.0,100000.0
2023-05-21,100000.0,100000.0
2023-05-22,100000.0,100000.0
2023-05-23,100000.0,100000.0
2023-05-24,100000.0,100000.0
2023-05-25,100000.0,100000.0
2023-05-26,100000.0,100000.0
2023-05-27,100000.0,100000.0
2023-05-28,100000.0,100000.0
2023-05-29,100000.0,100000.0
2023-05-30,100000.0,100000.0
2023-05-31,100000.0,100000.0
2023-06-01,100000.0,100000.0
2023-06-02,100000.0,100000.0
2023-06-03,100000.0,100000.0
2023-06-04,100000.0,100000.0
2023-06-05,100000.0,100000.0
2023-06-06,100000.0,100000.0
2023-06-07,100000.0,100000.0
2023-06-08,100000.0,100000.0
2023-06-09,100000.0,100000.0
2023-06-10,100000.0,100000.0
2023-06-11,100000.0,100000.0
2023-06-12,100000.0,100000.0
2023-06-13,100000.0,100000.0
2023-06-14,100000.0,100000.0
2023-06-15,100000.0,100000.0
2023-06-16,100000.0,100000.0
2023-06-17,100000.0,100000.0
2023-06-18,100000.0,100000.0
2023-06-19,100000.0,100000.0
2023-06-20,100000.0,100000.0
2023-06-21,100000.0,100000.0
2023-06-22,100000.0,100000.0
2023-06-23,100000.0,100000.0
2023-06-24,100000.0,100000.0
2023-06-25,100000.0,100000.0
2023-06-26,100000.0,100000.0
2023-06-27,100000.0,100000.0
2023-06-28,100000.0,100000.0
2023-06-29,100000.0,100000.0
2023-06-30,100000.0,100000.0
2023-07-01,100000.0,100000.0
2023-07-02,100000.0,100000.0
2023-07-03,100000.0,100000.0
2023-07-04,100000.0,100000.0
2023-07-05,100000.0,100000.0
2023-07-06,100000.0,100000.0
2023-07-07,100000.0,100000.0
2023-07-08,100000.0,100000.0
2023-07-09,100000.0,100000.0
2023-07-10,100000.0,100000.0
2023-07-11,100000.0,100000.0
2023-07-12,100000.0,100000.0
2023-07-13,100000.0,100000.0
2023-07-14,100000.0,100000.0
2023-07-15,100000.0,100000.0
2023-07-16,100000.0,100000.0
2023-07-17,100073.3530842519,87608.07304905404
2023-07-18,99684.00536312234,69895.98355098942
2023-07-19,99549.69390269733,83889.43370696403
2023-07-20,99432.07082701204,81209.752357388
2023-07-21,99381.66485594743,83199.74831761018
2023-07-22,99357.40007209819,99357.40007209819
2023-07-23,99357.40007209819,99357.40007209819
2023-07-24,99357.40007209819,99357.40007209819
2023-07-25,99357.40007209819,99357.40007209819
2023-07-26,99357.40007209819,99357.40007209819
2023-07-27,99357.40007209819,99357.40007209819
2023-07-28,99357.40007209819,99357.40007209819
2023-07-29,99357.40007209819,99357.40007209819
2023-07-30,99357.40007209819,99357.40007209819
2023-07-31,99357.40007209819,99357.40007209819
2023-08-01,99357.40007209819,99357.40007209819
2023-08-02,100051.0033421104,142092.4037288856
2023-08-03,99936.33764556114,100332.46958182132
2023-08-04,100133.30213579712,107200.76153906625
2023-08-05,100043.99903501266,141962.54809952222
2023-08-06,100099.72092848233,141962.54809952222
2023-08-07,100020.70530755362,141962.54809952222
2023-08-08,99303.30792181822,141962.54809952222
2023-08-09,99625.75168626325,182462.3933631105
2023-08-10,100132.41561351498,182462.3933631105
2023-08-11,100134.5289744127,142453.83368260192
2023-08-12,100119.48178153213,142453.83368260192
2023-08-13,100314.99979576464,142453.83368260192
2023-08-14,100167.45248154385,142453.83368260192
2023-08-15,100521.59761328253,142453.83368260192
2023-08-16,101105.54600822495,142453.83368260192
2023-08-17,104069.38809145094,142453.83368260192
2023-08-18,104714.33241554903,142453.83368260192
2023-08-19,104591.30365711574,142453.83368260192
2023-08-20,104353.24032011055,142453.83368260192
2023-08-21,104594.35811221736,142453.83368260192
2023-08-22,105004.29503235292,142453.83368260192
2023-08-23,104232.95096237918,142453.83368260192
2023-08-24,104624.54234899484,142453.83368260192
2023-08-25,104795.18336657436,142453.83368260192
2023-08-26,104901.22205269134,142453.83368260192
2023-08-27,104714.23903061423,142453.83368260192
2023-08-28,104758.09711664803,142453.83368260192
2023-08-29,102724.82170184188,142453.83368260192
2023-08-30,102958.69739539217,121643.27741986922
2023-08-31,103610.32326055736,121643.27741986922
2023-09-01,103792.65139905323,121643.27741986922
2023-09-02,103705.97978994851,121643.27741986922
2023-09-03,103719.01888158373,121643.27741986922
2023-09-04,103777.4208634457,121643.27741986922
2023-09-05,103734.24941719127,121643.27741986922
2023-09-06,103748.49380301125,121643.27741986922
2023-09-07,103584.57379388277,121643.27741986922
2023-09-08,103712.44454966682,121643.27741986922
2023-09-09,103722.3060475422,121643.27741986922
2023-09-10,103920.85087143313,121643.27741986922
2023-09-11,104639.31577775365,121643.27741986922
2023-09-12,104188.75489704753,121643.27741986922
2023-09-13,104028.23162607613,121643.27741986922
2023-09-14,103580.9673272328,140177.94955087686
2023-09-15,103390.4088519353,121374.38423846611
2023-09-16,103360.94205108586,141390.27806179726
2023-09-17,103341.74583268014,141390.27806179726
2023-09-18,103165.33326795761,121098.57672652954
2023-09-19,103094.54962765213,121098.57672652954
2023-09-20,103323.11723396364,121098.57672652954
2023-09-21,103742.99789905747,121098.57672652954
2023-09-22,103642.84890952309,121098.57672652954
2023-09-23,103634.3022780311,121098.57672652954
2023-09-24,103828.72560203022,131882.53395681788
2023-09-25,103742.6416141119,110211.45371347417
2023-09-26,103811.4578993849,110211.45371347417
2023-09-27,103698.09803845067,155019.5123945709
2023-09-28,102841.08801121204,132401.74950613081
2023-09-29,102658.36038273138,79617.24096766597
